Satellite,Time,Latitude,Longitude,Elevation
CSS (WENTIAN),2023-05-01,-0.397455719395584,-175.55196820856384,394676.39983079204
CSS (WENTIAN),2023-05-02,21.776132261380802,23.667916933550412,392546.630596721
CSS (WENTIAN),2023-05-03,-38.00264679009546,-128.5519573365915,410825.4350878572
CSS (WENTIAN),2023-05-04,40.60158251812559,88.23996328820796,391846.3780439667
CSS (WENTIAN),2023-05-05,-27.767942890942606,-60.48279414718377,407990.37640911026
CSS (WENTIAN),2023-05-06,6.715117347124619,141.18832121551446,389295.07055172184
CSS (WENTIAN),2023-05-07,15.598867396973292,-19.936032242901724,396366.547267218
CSS (WENTIAN),2023-05-08,-34.52916498825684,-174.56512138149387,404669.7087517395
CSS (WENTIAN),2023-05-09,41.57583692334989,41.32901750383572,394436.0161881551
CSS (WENTIAN),2023-05-10,-31.876431641275037,-103.76316552514331,408163.23182283435
CSS (WENTIAN),2023-05-11,11.729397498713027,100.08254378093058,387454.67421935196
CSS (WENTIAN),2023-05-12,11.164490789093437,-60.624401801568546,398790.3362587401
CSS (WENTIAN),2023-05-13,-31.665624282530747,143.44200519273107,398944.8031312775
CSS (WENTIAN),2023-05-14,41.56400753984992,-1.546488899948798,398174.3451565358
CSS (WENTIAN),2023-05-15,-34.16345135282833,-144.35782606783272,405136.33831722435
CSS (WENTIAN),2023-05-16,14.651511856931146,61.267212551280025,388880.2107403176
CSS (WENTIAN),2023-05-17,8.686029472356838,-98.77640570231775,398399.8666978781
CSS (WENTIAN),2023-05-18,-30.046000024680097,104.87805076976046,395875.3672525362
CSS (WENTIAN),2023-05-19,41.3932368453473,-40.20165222607328,400938.84760868485
CSS (WENTIAN),2023-05-20,-34.998768408036334,178.22003697853737,401102.1882898616
CSS (WENTIAN),2023-05-21,15.534911717975021,24.92120433291083,391905.4601923562
CSS (WENTIAN),2023-05-22,8.232824557783923,-134.53381835392543,395606.90510794765
CSS (WENTIAN),2023-05-23,-29.958116190420828,69.47412495626753,395938.3077337005
CSS (WENTIAN),2023-05-24,41.439927694438076,-74.67344174858205,401637.8893095409
CSS (WENTIAN),2023-05-25,-34.542026122966305,144.2058112319233,397762.4024344267
CSS (WENTIAN),2023-05-26,14.399780701578075,-8.879776375480064,394757.1739671478
CSS (WENTIAN),2023-05-27,9.819620404719897,-167.9109920353612,391771.3938929533
CSS (WENTIAN),2023-05-28,-31.435914025599388,37.258237500538876,398354.47466458724
CSS (WENTIAN),2023-05-29,41.62074850774183,-104.955499891546,400311.59989398316
CSS (WENTIAN),2023-05-30,-32.67507456829947,113.53216981100573,395705.53183685656
CSS (WENTIAN),2023-05-31,11.197715408191973,-40.20357108862805,396402.2137260493
CSS (WENTIAN),2023-06-01,13.418850072675637,161.183817223029,388284.8696278968
CSS (WENTIAN),2023-06-02,-34.250547496617,8.560608135696421,401895.2997243024
CSS (WENTIAN),2023-06-03,41.39265430765989,-131.0377022291628,397611.73197531974
CSS (WENTIAN),2023-06-04,-29.036103405754268,85.8157369127547,394585.41767174506
CSS (WENTIAN),2023-06-05,5.839706610654462,-69.19565103477018,396759.9148513853
CSS (WENTIAN),2023-06-06,18.90508523499863,133.02094181339515,386080.4979088003
CSS (WENTIAN),2023-06-07,-37.7935406815866,-15.948740192660122,405409.98375265376
CSS (WENTIAN),2023-06-08,39.78010338270202,-153.2405208473729,394224.88038304436
CSS (WENTIAN),2023-06-09,-23.157568911131555,60.439772162231215,393690.740714766
CSS (WENTIAN),2023-06-10,-1.7166536357219406,-95.9181609404583,396493.7234784538
CSS (WENTIAN),2023-06-11,25.91471412523928,108.23171856099475,385518.70259102935
CSS (WENTIAN),2023-06-12,-40.843694677776845,-35.40611284780044,407926.2242104743
CSS (WENTIAN),2023-06-13,35.584225077439704,-172.61654438287346,390596.6822098989
CSS (WENTIAN),2023-06-14,-14.66537256433621,36.81182357445525,392559.5883328864
CSS (WENTIAN),2023-06-15,-11.325597418534564,-120.09917467644567,396601.6489945409
CSS (WENTIAN),2023-06-16,33.55448823516146,88.08209598258944,386384.2374018903
CSS (WENTIAN),2023-06-17,-41.384696675501694,-49.66577078547811,408538.35934873484
CSS (WENTIAN),2023-06-18,27.84377962856832,169.25443394678453,387076.5903297507
CSS (WENTIAN),2023-06-19,-3.4678390847412026,14.747414345061383,391408.8936268202
CSS (WENTIAN),2023-06-20,-22.411615053737496,-140.75725135859054,397843.870496055
CSS (WENTIAN),2023-06-21,39.85455358864361,74.44736846275063,387845.23315037694
CSS (WENTIAN),2023-06-22,-37.11971412442916,-60.8832683186825,406483.50042564224
CSS (WENTIAN),2023-06-23,16.247175237484985,151.29039040654777,384369.2377678892
CSS (WENTIAN),2023-06-24,10.062392805557863,-5.114331326056663,391112.3109272796
CSS (WENTIAN),2023-06-25,-33.44908685970486,-155.68451430389064,400002.06192949956
CSS (WENTIAN),2023-06-26,41.31967123980011,67.75556012978547,388581.57083369326
CSS (WENTIAN),2023-06-27,-26.90428220021307,-72.61514106863257,401740.62609572266
CSS (WENTIAN),2023-06-28,1.2146649092230748,133.7683845701213,383815.1059312225
CSS (WENTIAN),2023-06-29,24.716857537882245,-20.73700346857149,392420.3330787859
CSS (WENTIAN),2023-06-30,-40.91432031384075,-161.82329765348823,401339.4793629084
CSS (WENTIAN),2023-07-01,34.56510484853871,63.14417567456825,387589.473865224
CSS (WENTIAN),2023-07-02,-11.344750879422227,-86.15018886954026,395925.56696000067
CSS (WENTIAN),2023-07-03,-16.025182588890203,118.68512602177857,386649.00270549464
CSS (WENTIAN),2023-07-04,37.37674635253321,-27.97870666700943,394632.55187287583
CSS (WENTIAN),2023-07-05,-39.21830430938675,-160.94332077839894,399272.09500730725
CSS (WENTIAN),2023-07-06,19.577697995851352,55.06399417172089,385714.5685786509
CSS (WENTIAN),2023-07-07,7.849472662821092,-99.49197970669617,392174.8010205269
CSS (WENTIAN),2023-07-08,-32.602524829993904,110.53881952284102,391907.33733693307
CSS (WENTIAN),2023-07-09,41.32376729425853,-24.09606352946585,395270.22936889884
CSS (WENTIAN),2023-07-10,-25.94680733071185,-162.79273181002904,393015.04876190407
CSS (WENTIAN),2023-07-11,-0.9760277420961943,44.43070094611019,386217.4679752621
CSS (WENTIAN),2023-07-12,27.636763020570967,-107.64194635424936,392488.1309826181
CSS (WENTIAN),2023-07-13,-41.568042395232226,115.31351477885077,395049.0244386883
CSS (WENTIAN),2023-07-14,30.58975223589873,-19.547033636256124,392780.3729831212
CSS (WENTIAN),2023-07-15,-4.503212131473578,-170.00946952622243,386282.78088833374
CSS (WENTIAN),2023-07-16,-23.315814780177597,37.01184515592627,391452.4329059556
CSS (WENTIAN),2023-07-17,40.862934165434254,-102.34565548626263,394295.5680832198
CSS (WENTIAN),2023-07-18,-33.709519446235106,125.2382486305104,391339.68979276094
CSS (WENTIAN),2023-07-19,8.497454656637125,-22.866862616443417,390579.3291023559
CSS (WENTIAN),2023-07-20,20.049195971716724,-176.01789173360316,384737.9055908052
CSS (WENTIAN),2023-07-21,-39.90127873073177,42.84226350972358,397185.9018490713
CSS (WENTIAN),2023-07-22,35.50503094185746,-87.77156157553198,392764.79317643854
CSS (WENTIAN),2023-07-23,-11.109963303927108,125.7765749902422,383248.00434353977
CSS (WENTIAN),2023-07-24,-17.997818281398438,-27.091434514808157,394491.71586746484
CSS (WENTIAN),2023-07-25,39.251672234143136,-168.78702696955722,387566.6205040069
CSS (WENTIAN),2023-07-26,-36.44725966273398,61.147067937331386,394770.3979585697
CSS (WENTIAN),2023-07-27,12.084478520833795,-83.67325635730803,389939.69716669177
CSS (WENTIAN),2023-07-28,17.233408754219905,123.6178450134566,380079.5987210046
CSS (WENTIAN),2023-07-29,-39.06453048639765,-17.937341221200146,401285.46840910317
CSS (WENTIAN),2023-07-30,36.37485261700593,-146.90664316759657,387176.59130266897
CSS (WENTIAN),2023-07-31,-11.939216802277667,68.2216967032681,385034.1695330036
CSS (MENGTIAN),2023-04-22,36.4413529023271,123.50828752408968,392884.56805517356
CSS (MENGTIAN),2023-04-23,-41.38038768918159,-22.06559669006756,411880.02339528623
CSS (MENGTIAN),2023-04-24,31.303045136829134,-169.8963427423887,396221.08871307404
CSS (MENGTIAN),2023-04-25,-12.479363162634714,31.813431723609582,396111.54964970495
CSS (MENGTIAN),2023-04-26,-9.46325592231155,-129.99877485512866,401649.1864719463
CSS (MENGTIAN),2023-04-27,29.142647331073356,71.0035273427356,390441.63777199073
CSS (MENGTIAN),2023-04-28,-40.91048764251666,-77.75282111305853,414056.83679264894
CSS (MENGTIAN),2023-04-29,37.515172044746045,138.34323604410312,392410.89916577365
CSS (MENGTIAN),2023-04-30,-21.40500821041035,-15.1274823993182,403453.8601947211
CSS (MENGTIAN),2023-05-01,-0.397455719395584,-175.55196820856384,394676.39983079204
CSS (MENGTIAN),2023-05-02,21.776132261380802,23.667916933550412,392546.630596721
CSS (MENGTIAN),2023-05-03,-38.00264679009546,-128.5519573365915,410825.4350878572
CSS (MENGTIAN),2023-05-04,40.60158251812559,88.23996328820796,391846.3780439667
CSS (MENGTIAN),2023-05-05,-27.767942890942606,-60.48279414718377,407990.37640911026
CSS (MENGTIAN),2023-05-06,6.715117347124619,141.18832121551446,389295.07055172184
CSS (MENGTIAN),2023-05-07,15.598867396973292,-19.936032242901724,396366.547267218
CSS (MENGTIAN),2023-05-08,-34.52916498825684,-174.56512138149387,404669.7087517395
CSS (MENGTIAN),2023-05-09,41.57583692334989,41.32901750383572,394436.0161881551
CSS (MENGTIAN),2023-05-10,-31.876431641275037,-103.76316552514331,408163.23182283435
CSS (MENGTIAN),2023-05-11,11.729397498713027,100.08254378093058,387454.67421935196
CSS (MENGTIAN),2023-05-12,11.164490789093437,-60.624401801568546,398790.3362587401
CSS (MENGTIAN),2023-05-13,-31.665624282530747,143.44200519273107,398944.8031312775
CSS (MENGTIAN),2023-05-14,41.56400753984992,-1.546488899948798,398174.3451565358
CSS (MENGTIAN),2023-05-15,-34.16345135282833,-144.35782606783272,405136.33831722435
CSS (MENGTIAN),2023-05-16,14.651511856931146,61.267212551280025,388880.2107403176
CSS (MENGTIAN),2023-05-17,8.686029472356838,-98.77640570231775,398399.8666978781
CSS (MENGTIAN),2023-05-18,-30.046000024680097,104.87805076976046,395875.3672525362
CSS (MENGTIAN),2023-05-19,41.3932368453473,-40.20165222607328,400938.84760868485
CSS (MENGTIAN),2023-05-20,-34.998768408036334,178.22003697853737,401102.1882898616
CSS (MENGTIAN),2023-05-21,15.534911717975021,24.92120433291083,391905.4601923562
CSS (MENGTIAN),2023-05-22,8.232824557783923,-134.53381835392543,395606.90510794765
CSS (MENGTIAN),2023-05-23,-29.958116190420828,69.47412495626753,395938.3077337005
CSS (MENGTIAN),2023-05-24,41.439927694438076,-74.67344174858205,401637.8893095409
CSS (MENGTIAN),2023-05-25,-34.542026122966305,144.2058112319233,397762.4024344267
CSS (MENGTIAN),2023-05-26,14.399780701578075,-8.879776375480064,394757.1739671478
CSS (MENGTIAN),2023-05-27,9.819620404719897,-167.9109920353612,391771.3938929533
CSS (MENGTIAN),2023-05-28,-31.435914025599388,37.258237500538876,398354.47466458724
CSS (MENGTIAN),2023-05-29,41.62074850774183,-104.955499891546,400311.59989398316
CSS (MENGTIAN),2023-05-30,-32.67507456829947,113.53216981100573,395705.53183685656
CSS (MENGTIAN),2023-05-31,11.197715408191973,-40.20357108862805,396402.2137260493
CSS (MENGTIAN),2023-06-01,13.418850072675637,161.183817223029,388284.8696278968
CSS (MENGTIAN),2023-06-02,-34.250547496617,8.560608135696421,401895.2997243024
CSS (MENGTIAN),2023-06-03,41.39265430765989,-131.0377022291628,397611.73197531974
CSS (MENGTIAN),2023-06-04,-29.036103405754268,85.8157369127547,394585.41767174506
CSS (MENGTIAN),2023-06-05,5.839706610654462,-69.19565103477018,396759.9148513853
CSS (MENGTIAN),2023-06-06,18.90508523499863,133.02094181339515,386080.4979088003
CSS (MENGTIAN),2023-06-07,-37.7935406815866,-15.948740192660122,405409.98375265376
CSS (MENGTIAN),2023-06-08,39.78010338270202,-153.2405208473729,394224.88038304436
CSS (MENGTIAN),2023-06-09,-23.157568911131555,60.439772162231215,393690.740714766
CSS (MENGTIAN),2023-06-10,-1.7166536357219406,-95.9181609404583,396493.7234784538
CSS (MENGTIAN),2023-06-11,25.91471412523928,108.23171856099475,385518.70259102935
CSS (MENGTIAN),2023-06-12,-40.843694677776845,-35.40611284780044,407926.2242104743
CSS (MENGTIAN),2023-06-13,35.584225077439704,-172.61654438287346,390596.6822098989
CSS (MENGTIAN),2023-06-14,-14.66537256433621,36.81182357445525,392559.5883328864
CSS (MENGTIAN),2023-06-15,-11.325597418534564,-120.09917467644567,396601.6489945409
CSS (MENGTIAN),2023-06-16,33.55448823516146,88.08209598258944,386384.2374018903
CSS (MENGTIAN),2023-06-17,-41.384696675501694,-49.66577078547811,408538.35934873484
CSS (MENGTIAN),2023-06-18,27.84377962856832,169.25443394678453,387076.5903297507
CSS (MENGTIAN),2023-06-19,-3.4678390847412026,14.747414345061383,391408.8936268202
CSS (MENGTIAN),2023-06-20,-22.411615053737496,-140.75725135859054,397843.870496055
CSS (MENGTIAN),2023-06-21,39.85455358864361,74.44736846275063,387845.23315037694
CSS (MENGTIAN),2023-06-22,-37.11971412442916,-60.8832683186825,406483.50042564224
CSS (MENGTIAN),2023-06-23,16.247175237484985,151.29039040654777,384369.2377678892
CSS (MENGTIAN),2023-06-24,10.062392805557863,-5.114331326056663,391112.3109272796
CSS (MENGTIAN),2023-06-25,-33.44908685970486,-155.68451430389064,400002.06192949956
CSS (MENGTIAN),2023-06-26,41.31967123980011,67.75556012978547,388581.57083369326
CSS (MENGTIAN),2023-06-27,-26.90428220021307,-72.61514106863257,401740.62609572266
CSS (MENGTIAN),2023-06-28,1.2146649092230748,133.7683845701213,383815.1059312225
CSS (MENGTIAN),2023-06-29,24.716857537882245,-20.73700346857149,392420.3330787859
CSS (MENGTIAN),2023-06-30,-40.91432031384075,-161.82329765348823,401339.4793629084
CSS (MENGTIAN),2023-07-01,34.56510484853871,63.14417567456825,387589.473865224
CSS (MENGTIAN),2023-07-02,-11.344750879422227,-86.15018886954026,395925.56696000067
CSS (MENGTIAN),2023-07-03,-16.025182588890203,118.68512602177857,386649.00270549464
CSS (MENGTIAN),2023-07-04,37.37674635253321,-27.97870666700943,394632.55187287583
CSS (MENGTIAN),2023-07-05,-39.21830430938675,-160.94332077839894,399272.09500730725
CSS (MENGTIAN),2023-07-06,19.577697995851352,55.06399417172089,385714.5685786509
CSS (MENGTIAN),2023-07-07,7.849472662821092,-99.49197970669617,392174.8010205269
CSS (MENGTIAN),2023-07-08,-32.602524829993904,110.53881952284102,391907.33733693307
CSS (MENGTIAN),2023-07-09,41.32376729425853,-24.09606352946585,395270.22936889884
CSS (MENGTIAN),2023-07-10,-25.94680733071185,-162.79273181002904,393015.04876190407
CSS (MENGTIAN),2023-07-11,-0.9760277420961943,44.43070094611019,386217.4679752621
CSS (MENGTIAN),2023-07-12,27.636763020570967,-107.64194635424936,392488.1309826181
CSS (MENGTIAN),2023-07-13,-41.568042395232226,115.31351477885077,395049.0244386883
CSS (MENGTIAN),2023-07-14,30.58975223589873,-19.547033636256124,392780.3729831212
CSS (MENGTIAN),2023-07-15,-4.503212131473578,-170.00946952622243,386282.78088833374
CSS (MENGTIAN),2023-07-16,-23.315814780177597,37.01184515592627,391452.4329059556
CSS (MENGTIAN),2023-07-17,40.862934165434254,-102.34565548626263,394295.5680832198
CSS (MENGTIAN),2023-07-18,-33.709519446235106,125.2382486305104,391339.68979276094
CSS (MENGTIAN),2023-07-19,8.497454656637125,-22.866862616443417,390579.3291023559
CSS (MENGTIAN),2023-07-20,20.049195971716724,-176.01789173360316,384737.9055908052
CSS (MENGTIAN),2023-07-21,-39.90127873073177,42.84226350972358,397185.9018490713
CSS (MENGTIAN),2023-07-22,35.50503094185746,-87.77156157553198,392764.79317643854
CSS (MENGTIAN),2023-07-23,-11.109963303927108,125.7765749902422,383248.00434353977
CSS (MENGTIAN),2023-07-24,-17.997818281398438,-27.091434514808157,394491.71586746484
CSS (MENGTIAN),2023-07-25,39.251672234143136,-168.78702696955722,387566.6205040069
CSS (MENGTIAN),2023-07-26,-36.44725966273398,61.147067937331386,394770.3979585697
CSS (MENGTIAN),2023-07-27,12.084478520833795,-83.67325635730803,389939.69716669177
CSS (MENGTIAN),2023-07-28,17.233408754219905,123.6178450134566,380079.5987210046
CSS (MENGTIAN),2023-07-29,-39.06453048639765,-17.937341221200146,401285.46840910317
CSS (MENGTIAN),2023-07-30,36.37485261700593,-146.90664316759657,387176.59130266897
CSS (MENGTIAN),2023-07-31,-11.939216802277667,68.2216967032681,385034.1695330036
TIANZHOU-5,2023-04-22,36.4413529023271,123.50828752408968,392884.56805517356
TIANZHOU-5,2023-04-23,-41.38038768918159,-22.06559669006756,411880.02339528623
TIANZHOU-5,2023-04-24,31.303045136829134,-169.8963427423887,396221.08871307404
TIANZHOU-5,2023-04-25,-12.479363162634714,31.813431723609582,396111.54964970495
TIANZHOU-5,2023-04-26,-9.46325592231155,-129.99877485512866,401649.1864719463
TIANZHOU-5,2023-04-27,29.142647331073356,71.0035273427356,390441.63777199073
TIANZHOU-5,2023-04-28,-40.91048764251666,-77.75282111305853,414056.83679264894
TIANZHOU-5,2023-04-29,37.515172044746045,138.34323604410312,392410.89916577365
TIANZHOU-5,2023-04-30,-21.40500821041035,-15.1274823993182,403453.8601947211
TIANZHOU-5,2023-05-01,-0.397455719395584,-175.55196820856384,394676.39983079204
TIANZHOU-5,2023-05-02,21.776132261380802,23.667916933550412,392546.630596721
TIANZHOU-5,2023-05-03,-38.00264679009546,-128.5519573365915,410825.4350878572
TIANZHOU-5,2023-05-04,40.60158251812559,88.23996328820796,391846.3780439667
TIANZHOU-5,2023-05-05,-27.767942890942606,-60.48279414718377,407990.37640911026
TIANZHOU-5,2023-05-06,6.715117347124619,141.18832121551446,389295.07055172184
TIANZHOU-5,2023-05-07,15.598867396973292,-19.936032242901724,396366.547267218
TIANZHOU-5,2023-05-08,-34.52916498825684,-174.56512138149387,404669.7087517395
TIANZHOU-5,2023-05-09,41.57583692334989,41.32901750383572,394436.0161881551
TIANZHOU-5,2023-05-10,-31.876431641275037,-103.76316552514331,408163.23182283435
TIANZHOU-5,2023-05-11,11.729397498713027,100.08254378093058,387454.67421935196
TIANZHOU-5,2023-05-12,11.164490789093437,-60.624401801568546,398790.3362587401
TIANZHOU-5,2023-05-13,-31.665624282530747,143.44200519273107,398944.8031312775
TIANZHOU-5,2023-05-14,41.56400753984992,-1.546488899948798,398174.3451565358
TIANZHOU-5,2023-05-15,-34.16345135282833,-144.35782606783272,405136.33831722435
TIANZHOU-5,2023-05-16,14.651511856931146,61.267212551280025,388880.2107403176
TIANZHOU-5,2023-05-17,8.686029472356838,-98.77640570231775,398399.8666978781
TIANZHOU-5,2023-05-18,-30.046000024680097,104.87805076976046,395875.3672525362
TIANZHOU-5,2023-05-19,41.3932368453473,-40.20165222607328,400938.84760868485
TIANZHOU-5,2023-05-20,-34.998768408036334,178.22003697853737,401102.1882898616
TIANZHOU-5,2023-05-21,15.534911717975021,24.92120433291083,391905.4601923562
TIANZHOU-5,2023-05-22,8.232824557783923,-134.53381835392543,395606.90510794765
TIANZHOU-5,2023-05-23,-29.958116190420828,69.47412495626753,395938.3077337005
TIANZHOU-5,2023-05-24,41.439927694438076,-74.67344174858205,401637.8893095409
TIANZHOU-5,2023-05-25,-34.542026122966305,144.2058112319233,397762.4024344267
TIANZHOU-5,2023-05-26,14.399780701578075,-8.879776375480064,394757.1739671478
TIANZHOU-5,2023-05-27,9.819620404719897,-167.9109920353612,391771.3938929533
TIANZHOU-5,2023-05-28,-31.435914025599388,37.258237500538876,398354.47466458724
TIANZHOU-5,2023-05-29,41.62074850774183,-104.955499891546,400311.59989398316
TIANZHOU-5,2023-05-30,-32.67507456829947,113.53216981100573,395705.53183685656
TIANZHOU-5,2023-05-31,11.197715408191973,-40.20357108862805,396402.2137260493
TIANZHOU-5,2023-06-01,13.418850072675637,161.183817223029,388284.8696278968
TIANZHOU-5,2023-06-02,-34.250547496617,8.560608135696421,401895.2997243024
TIANZHOU-5,2023-06-03,41.39265430765989,-131.0377022291628,397611.73197531974
TIANZHOU-5,2023-06-04,-29.036103405754268,85.8157369127547,394585.41767174506
TIANZHOU-5,2023-06-05,5.839706610654462,-69.19565103477018,396759.9148513853
TIANZHOU-5,2023-06-06,18.90508523499863,133.02094181339515,386080.4979088003
TIANZHOU-5,2023-06-07,-37.7935406815866,-15.948740192660122,405409.98375265376
TIANZHOU-5,2023-06-08,39.78010338270202,-153.2405208473729,394224.88038304436
TIANZHOU-5,2023-06-09,-23.157568911131555,60.439772162231215,393690.740714766
TIANZHOU-5,2023-06-10,-1.7166536357219406,-95.9181609404583,396493.7234784538
TIANZHOU-5,2023-06-11,25.91471412523928,108.23171856099475,385518.70259102935
TIANZHOU-5,2023-06-12,-40.843694677776845,-35.40611284780044,407926.2242104743
TIANZHOU-5,2023-06-13,35.584225077439704,-172.61654438287346,390596.6822098989
TIANZHOU-5,2023-06-14,-14.66537256433621,36.81182357445525,392559.5883328864
TIANZHOU-5,2023-06-15,-11.325597418534564,-120.09917467644567,396601.6489945409
TIANZHOU-5,2023-06-16,33.55448823516146,88.08209598258944,386384.2374018903
TIANZHOU-5,2023-06-17,-41.384696675501694,-49.66577078547811,408538.35934873484
TIANZHOU-5,2023-06-18,27.84377962856832,169.25443394678453,387076.5903297507
TIANZHOU-5,2023-06-19,-3.4678390847412026,14.747414345061383,391408.8936268202
TIANZHOU-5,2023-06-20,-22.411615053737496,-140.75725135859054,397843.870496055
TIANZHOU-5,2023-06-21,39.85455358864361,74.44736846275063,387845.23315037694
TIANZHOU-5,2023-06-22,-37.11971412442916,-60.8832683186825,406483.50042564224
TIANZHOU-5,2023-06-23,16.247175237484985,151.29039040654777,384369.2377678892
TIANZHOU-5,2023-06-24,10.062392805557863,-5.114331326056663,391112.3109272796
TIANZHOU-5,2023-06-25,-33.44908685970486,-155.68451430389064,400002.06192949956
TIANZHOU-5,2023-06-26,41.31967123980011,67.75556012978547,388581.57083369326
TIANZHOU-5,2023-06-27,-26.90428220021307,-72.61514106863257,401740.62609572266
TIANZHOU-5,2023-06-28,1.2146649092230748,133.7683845701213,383815.1059312225
TIANZHOU-5,2023-06-29,24.716857537882245,-20.73700346857149,392420.3330787859
TIANZHOU-5,2023-06-30,-40.91432031384075,-161.82329765348823,401339.4793629084
TIANZHOU-5,2023-07-01,34.56510484853871,63.14417567456825,387589.473865224
TIANZHOU-5,2023-07-02,-11.344750879422227,-86.15018886954026,395925.56696000067
TIANZHOU-5,2023-07-03,-16.025182588890203,118.68512602177857,386649.00270549464
TIANZHOU-5,2023-07-04,37.37674635253321,-27.97870666700943,394632.55187287583
TIANZHOU-5,2023-07-05,-39.21830430938675,-160.94332077839894,399272.09500730725
TIANZHOU-5,2023-07-06,19.577697995851352,55.06399417172089,385714.5685786509
TIANZHOU-5,2023-07-07,7.849472662821092,-99.49197970669617,392174.8010205269
TIANZHOU-5,2023-07-08,-32.602524829993904,110.53881952284102,391907.33733693307
TIANZHOU-5,2023-07-09,41.32376729425853,-24.09606352946585,395270.22936889884
TIANZHOU-5,2023-07-10,-25.94680733071185,-162.79273181002904,393015.04876190407
TIANZHOU-5,2023-07-11,-0.9760277420961943,44.43070094611019,386217.4679752621
TIANZHOU-5,2023-07-12,27.636763020570967,-107.64194635424936,392488.1309826181
TIANZHOU-5,2023-07-13,-41.568042395232226,115.31351477885077,395049.0244386883
TIANZHOU-5,2023-07-14,30.58975223589873,-19.547033636256124,392780.3729831212
TIANZHOU-5,2023-07-15,-4.503212131473578,-170.00946952622243,386282.78088833374
TIANZHOU-5,2023-07-16,-23.315814780177597,37.01184515592627,391452.4329059556
TIANZHOU-5,2023-07-17,40.862934165434254,-102.34565548626263,394295.5680832198
TIANZHOU-5,2023-07-18,-33.709519446235106,125.2382486305104,391339.68979276094
TIANZHOU-5,2023-07-19,8.497454656637125,-22.866862616443417,390579.3291023559
TIANZHOU-5,2023-07-20,20.049195971716724,-176.01789173360316,384737.9055908052
TIANZHOU-5,2023-07-21,-39.90127873073177,42.84226350972358,397185.9018490713
TIANZHOU-5,2023-07-22,35.50503094185746,-87.77156157553198,392764.79317643854
TIANZHOU-5,2023-07-23,-11.109963303927108,125.7765749902422,383248.00434353977
TIANZHOU-5,2023-07-24,-17.997818281398438,-27.091434514808157,394491.71586746484
TIANZHOU-5,2023-07-25,39.251672234143136,-168.78702696955722,387566.6205040069
TIANZHOU-5,2023-07-26,-36.44725966273398,61.147067937331386,394770.3979585697
TIANZHOU-5,2023-07-27,12.084478520833795,-83.67325635730803,389939.69716669177
TIANZHOU-5,2023-07-28,17.233408754219905,123.6178450134566,380079.5987210046
TIANZHOU-5,2023-07-29,-39.06453048639765,-17.937341221200146,401285.46840910317
TIANZHOU-5,2023-07-30,36.37485261700593,-146.90664316759657,387176.59130266897
TIANZHOU-5,2023-07-31,-11.939216802277667,68.2216967032681,385034.1695330036
SPORT,2023-04-22,50.47960574612501,-115.39755428143309,383026.7528604294
SPORT,2023-04-23,-36.433647943531035,130.45804003944272,392187.3797888863
SPORT,2023-04-24,-2.5356448568747347,-17.992889270209034,376870.50067134504
SPORT,2023-04-25,40.17503262655734,-164.31223580719825,382272.8751055817
SPORT,2023-04-26,-48.610709400175,84.73806224829639,395853.8699306899
SPORT,2023-04-27,15.905416019753083,-50.912721591735156,375420.366110695
SPORT,2023-04-28,24.536393704242155,157.12671069205524,380652.17887153
SPORT,2023-04-29,-51.44410028406599,31.12190074016421,395111.5779446105
SPORT,2023-04-30,32.49972426915078,-86.02334918786552,377827.4865542526
SPORT,2023-05-01,7.513124711695566,124.04671044762998,380102.88885339483
SPORT,2023-05-02,-44.26877652250655,-17.78087533626688,390444.96046293876
SPORT,2023-05-03,45.19840725831975,-126.35243307387594,381402.7397837104
SPORT,2023-05-04,-8.929457968226995,92.98958684565169,381450.4261768199
SPORT,2023-05-05,-31.933620718536293,-56.51792459603195,384199.68960956373
SPORT,2023-05-06,51.433588495399405,-172.81630039152142,383726.5867884905
SPORT,2023-05-07,-23.607719126816317,61.963221939634884,384130.95523321355
SPORT,2023-05-08,-18.40652993660487,-88.7262574072368,378877.6167719773
SPORT,2023-05-09,50.17022405639449,140.80703949169632,383852.73380625725
SPORT,2023-05-10,-35.623093987381154,29.726652171263584,386843.9537323377
SPORT,2023-05-11,-5.619554398652659,-117.4973812060333,375692.4794534595
SPORT,2023-05-12,43.997818278193506,101.53363705515697,382151.3270728169
SPORT,2023-05-13,-44.28563747295416,-4.133502916703061,388623.74917549704
SPORT,2023-05-14,5.472840404802841,-144.30624603620387,374556.71846086107
SPORT,2023-05-15,36.33930827524126,69.39563085359495,379608.2997898954
SPORT,2023-05-16,-49.3627101294473,-38.559876802869724,389271.52628144575
SPORT,2023-05-17,14.366440977959103,-169.66829113067706,374634.30277986225
SPORT,2023-05-18,29.290321971538717,42.15295617300348,376995.06495365774
SPORT,2023-05-19,-51.44042739137788,-71.07871217697324,389043.7650215567
SPORT,2023-05-20,20.818423095329596,166.47731147187014,374983.92766587157
SPORT,2023-05-21,23.921482127032633,18.31121980632419,374680.4063066988
SPORT,2023-05-22,-51.77958957572591,-99.37973376165294,388399.8574291287
SPORT,2023-05-23,24.74805723041008,144.53316696195847,375044.94443825725
SPORT,2023-05-24,20.80097573586576,-2.815400667090691,372782.9527460397
SPORT,2023-05-25,-51.62567954684707,-122.38973643084215,387713.0299883943
SPORT,2023-05-26,26.132211897452585,124.99354440203888,374575.12637563003
SPORT,2023-05-27,20.25260467707146,-21.433611773398937,371241.46611824294
